title,abstract,url,classifications
Simulating a stellar contact binary merger - I. Stellar models,"We study the initial conditions of a common envelope (CE) event resulting in a stellar merger. A merger's dynamics could be understood through its light curve, but no synthetic light curve has yet been created for the full evolution. Using the smoothed particle hydrodynamics (SPH) code STARSMASHER, we have created three-dimensional (3D) models of a 1.52 M<SUB>⊙</SUB> star that is a plausible donor in the V1309 Sco progenitor. The integrated total energy profiles of our 3D models match their initial one-dimensional (1D) models to within a 0.1 per cent difference in the top 0.1 M<SUB>⊙</SUB> of their envelopes. We have introduced a new method for obtaining radiative flux by linking intrinsically optically thick SPH particles to a single stellar envelope solution from a set of unique solutions. For the first time, we calculated our 3D models' effective temperatures to within a few per cent of the initial 1D models, and found a corresponding improvement in luminosity by a factor of ≳10<SUP>6</SUP> compared to ray tracing. We let our highest resolution 3D model undergo Roche lobe overflow with a 0.16 M<SUB>⊙</SUB> point-mass accretor (P ≃ 1.6 d) and found a bolometric magnitude variability amplitude of ~0.3 - comparable to that of the V1309 Sco progenitor. Our 3D models are, in the top 0.1 M<SUB>⊙</SUB> of the envelope and in terms of total energy, the most accurate models so far of the V1309 Sco donor star. A dynamical simulation that uses the initial conditions we presented in this paper can be used to create the first ever synthetic CE evolution light curve.",https://ui.adsabs.harvard.edu/abs/2021MNRAS.507..385H,[]
Predicting the self-lensing population in optical surveys,"The vast majority of binaries containing a compact object and a regular star spend most of their time in a quiescent state where no strong interactions occur between components. Detection of these binaries is extremely challenging and only few candidates have been detected through optical spectroscopy. Self-lensing represents a new means of detecting compact objects in binaries, where gravitational lensing of the light from the visible component by the compact object produces periodic optical flares. Here we show that current and planned large-area optical surveys can detect a significant number (~100-10 000s) of these self-lensing binaries and provide insights into the properties of the compact lenses. We show that many of the predicted population of observable self-lensing binaries will be observed with multiple self-lensing flares; this both improves the chances of detection and also immediately distinguishes them from chance-alignment micro-lensing events. Through self-lensing we can investigate long - but previously hidden - stages of binary evolution and consequently provide new constraints on evolutionary models that impact the number and nature of double compact object mergers.",https://ui.adsabs.harvard.edu/abs/2021MNRAS.507..374W,[]
"HiPERCAM: a quintuple-beam, high-speed optical imager on the 10.4-m Gran Telescopio Canarias","HiPERCAM is a portable, quintuple-beam optical imager that saw first light on the 10.4-m Gran Telescopio Canarias (GTC) in 2018. The instrument uses re-imaging optics and four dichroic beamsplitters to record $u_{\rm s}\, g_{\rm s}\, r_{\rm s}\, i_{\rm s}\, z_{\rm s}$ (320-1060 nm) images simultaneously on its five CCD cameras, each of 3.1-arcmin (diagonal) field of view. The detectors in HiPERCAM are frame-transfer devices cooled thermo-electrically to 183 K, thereby allowing both long-exposure, deep imaging of faint targets, as well as high-speed (over 1000 windowed frames per second) imaging of rapidly varying targets. A comparison-star pick-off system in the telescope focal plane increases the effective field of view to 6.7 arcmin for differential photometry. Combining HiPERCAM with the world's largest optical telescope enables the detection of astronomical sources to g<SUB>s</SUB> ~ 23 in 1 s and g<SUB>s</SUB> ~ 28 in 1 h. In this paper, we describe the scientific motivation behind HiPERCAM, present its design, report on its measured performance, and outline some planned enhancements.",https://ui.adsabs.harvard.edu/abs/2021MNRAS.507..350D,[]
A survey for variable young stars with small telescopes - IV. Rotation periods of YSOs in IC 5070,"Studying rotational variability of young stars is enabling us to investigate a multitude of properties of young star-disc systems. We utilize high cadence, multiwavelength optical time series data from the Hunting Outbursting Young Stars citizen science project to identify periodic variables in the Pelican Nebula (IC 5070). A double blind study using nine different period-finding algorithms was conducted and a sample of 59 periodic variables was identified. We find that a combination of four period finding algorithms can achieve a completeness of 85 per cent and a contamination of 30 per cent in identifying periods in inhomogeneous data sets. The best performing methods are periodograms that rely on fitting a sine curve. Utilizing Gaia EDR3 data, we have identified an unbiased sample of 40 periodic young stellar objects (YSOs), without using any colour or magnitude selections. With a 98.9 per cent probability, we can exclude a homogeneous YSO period distribution. Instead, we find a bi-modal distribution with peaks at 3 and 8 d. The sample has a disc fraction of 50 per cent, and its statistical properties are in agreement with other similarly aged YSOs populations. In particular, we confirm that the presence of the disc is linked to predominantly slow rotation and find a probability of 4.8 × 10<SUP>-3</SUP> that the observed relation between period and presence of a disc has occurred by chance. In our sample of periodic variables, we also find pulsating giants, an eclipsing binary, and potential YSOs in the foreground of IC 5070.",https://ui.adsabs.harvard.edu/abs/2021MNRAS.506.5989F,[]
Carbon-enhanced stars with short orbital and spin periods,"Many characteristics of dwarf carbon stars are broadly consistent with a binary origin, including mass transfer from an evolved companion. While the population overall appears to have old-disc or halo kinematics, roughly 2 per cent of these stars exhibit Hα emission, which in low-mass main-sequence stars is generally associated with rotation and relative youth. Its presence in an older population therefore suggests either irradiation or spin-up. This study presents time-series analyses of photometric and radial-velocity data for seven dwarf carbon stars with Hα emission. All are shown to have photometric periods in the range 0.2-5.2 d, and orbital periods of similar length, consistent with tidal synchronization. It is hypothesized that dwarf carbon stars with emission lines are the result of close-binary evolution, indicating that low-mass, metal-weak, or metal-poor stars can accrete substantial material prior to entering a common-envelope phase.",https://ui.adsabs.harvard.edu/abs/2021MNRAS.506.4877W,[]
A systematic reclassification of Type IIn supernovae,"Type IIn supernovae (SNe IIn) are a relatively infrequently observed subclass of SNe whose photometric and spectroscopic properties are varied. A common thread among SNe IIn is the complex multiple-component hydrogen Balmer lines. Owing to the heterogeneity of SNe IIn, online data bases contain some outdated, erroneous, or even contradictory classifications. SN IIn classification is further complicated by SN 'impostors' and contamination from underlying H II regions. We have compiled a catalogue of systematically classified nearby (redshift z < 0.02) SNe IIn using the Open Supernova Catalogue (OSC). We present spectral classifications for 115 objects previously classified as SNe IIn. Our classification is based on results obtained by fitting multiple Gaussians to the H α profiles. We compare classifications reported by the OSC and Transient Name Server (TNS) along with the best matched templates from SNID . We find that 28 objects have been misclassified as SNe IIn. TNS and OSC can be unreliable; they disagree on the classifications of 51 of the objects and contain a number of erroneous classifications. Furthermore, OSC and TNS hold misclassifications for 34 and 12 (respectively) of the transients we classify as SNe IIn. In total, we classify 87 SNe IIn. We highlight the importance of ensuring that online data bases remain up to date when new or even contemporaneous data become available. Our work shows the great range of spectral properties and features that SNe IIn exhibit, which may be linked to multiple progenitor channels and environment diversity. We set out a classification scheme for SNe IIn based on the H α profile that is not greatly affected by the inhomogeneity of SNe IIn.",https://ui.adsabs.harvard.edu/abs/2021MNRAS.506.4715R,[]
Multi-messenger emission from the parsec-scale jet of the flat-spectrum radio quasar PKS 1502+106 coincident with high-energy neutrino IceCube-190730A,"On July 30th, 2019 IceCube detected a high-energy astrophysical muon neutrino candidate, IC-190730A with a 67% probability of astrophysical origin. The flat spectrum radio quasar (FSRQ) PKS 1502 +106 is in the error circle of the neutrino. Motivated by this observation, we study PKS 1502+106 as a possible source of IC-190730A. PKS 1502+106 was in a quiet state in terms of UV/optical/X-ray/γ-ray flux at the time of the neutrino alert, we therefore model the expected neutrino emission from the source during its average long-term state, and investigate whether the emission of IC-190730A as a result of the quiet long-term emission of PKS 1502+106 is plausible. We analyse UV/optical and X-ray data and collect additional observations from the literature to construct the multi-wavelength spectral energy distribution of PKS 1502+106. We perform leptohadronic modelling of the multi-wavelength emission of the source and determine the most plausible emission scenarios and the maximum expected accompanying neutrino flux. A model in which the multi-wavelength emission of PKS 1502+106 originates beyond the broad-line region and inside the dust torus is most consistent with the observations. In this scenario, PKS 1502+106 can have produced up to of order one muon neutrino with energy exceeding 100 TeV in the lifetime of IceCube. An appealing feature of this model is that the required proton luminosity is consistent with the average required proton luminosity if blazars power the observed ultra-high-energy-cosmic-ray flux and well below the source's Eddington luminosity. If such a model is ubiquitous among FSRQs, additional neutrinos can be expected from other bright sources with energy ≳ 10 PeV.",https://ui.adsabs.harvard.edu/abs/2021JCAP...10..082O,[]
Observations of Candidates for Eclipsing Cataclysmic Variables with the RTT-150 Telescope,"We present the results of our photometric and spectroscopic observations. We have studied four cataclysmic variable stars: 2XMM J183251.4-100106, MLS1809017 J224712+461815, MGAB-V330, and MGAB-V410. We have analyzed the observational data and determined the periods of the systems from our photometric data. The object MLS1809017 J224712+461815 has been classified as an SU UMa-type dwarf nova. The remaining three systems are eclipsing ones, with 2XMM J183251.4-100106 and MGAB-V410 showing signatures of polars. At the same time, for MGAB-V410 the orbital period $P_{\textrm{orb}}=2\overset{\textrm{h}}{.}2$ falls into the period gap for cataclysmic variables.",https://ui.adsabs.harvard.edu/abs/2021AstL...47..695G,[]
Quantifying Variability of Young Stellar Objects in the Mid-infrared Over 6 Years with the Near-Earth Object Wide-field Infrared Survey Explorer,"Variability in young stellar objects (YSOs) can be caused by various time-dependent phenomena associated with star formation, including accretion rates, geometric changes in the circumstellar disks, stochastic hydromagnetic interactions between stellar surfaces and inner-disk edges, reconnections within the stellar magnetosphere, and hot/cold spots on stellar surfaces. We uncover and characterize ~1700 variables from a sample of ~5400 YSOs in nearby low-mass star-forming regions using mid-IR light curves obtained from the 6.5 yr Near-Earth Object Wide-field Infrared Survey Explorer All Sky Survey. The mid-IR variability traces a wide range of dynamical, physical, and geometrical phenomenon. We classify six types of YSO mid-IR variability based on their light curves: secular variability (linear, curved, and periodic) and stochastic variability (burst, drop, and irregular). YSOs in earlier evolutionary stages have higher fractions of variables and higher amplitudes for the variability, with the recurrence timescale of FUor-type outbursts (defined here as ΔW1 or ΔW2 > 1 mag followed by inspection of candidates) of ~1000 yr in the early embedded protostellar phase. Known eruptive young stars and subluminous objects show fractions of variables similar to the fraction (~55%) found in typical protostars, suggesting that these two distinct types are not distinct in variability over the 6.5 yr timescale. Along with brightness variability, we also find a diverse range of secular color variations, which can be attributed to a competitive interplay between the variable accretion luminosity of the central source and the variable extinction by material associated with the accretion process.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920..132P,[]
A Comprehensive X-Ray Report on AT2019wey,"Here, we present MAXI, Swift, NICER, NuSTAR, and Chandra observations of the X-ray transient AT2019wey (SRGA J043520.9+552226, SRGE J043523.3+552234). From spectral and timing analyses we classify it as a Galactic low-mass X-ray binary (LMXB) with a black hole (BH) or neutron star (NS) accretor. AT2019wey stayed in the low/hard state (LHS) from 2019 December to 2020 August 21, and the hard-intermediate state (HIMS) from 2020 August 21 to 2020 November. For the first six months of the LHS, AT2019wey had a flux of ~1 mCrab, and displayed a power-law X-ray spectrum with photon index Γ = 1.8. From 2020 June to August, it brightened to ~20 mCrab. Spectral features characteristic of relativistic reflection became prominent. On 2020 August 21, the source left the ""hard line"" on the rms-intensity diagram, and transitioned from LHS to HIMS. The thermal disk component became comparable to the power-law component. A low-frequency quasi-periodic oscillation (QPO) was observed. The QPO central frequency increased as the spectrum softened. No evidence of pulsation was detected. We are not able to decisively determine the nature of the accretor (BH or NS). However, the BH option is favored by the position of this source on the Γ-L<SUB>X</SUB>, L<SUB>radio</SUB>-L<SUB>X</SUB>, and L<SUB>opt</SUB>-L<SUB>X</SUB> diagrams. We find the BH candidate XTE J1752-223 to be an analog of AT2019wey. Both systems display outbursts with long plateau phases in the hard states. We conclude by noting the potential of SRG in finding new members of this emerging class of low luminosity and long-duration LMXB outbursts.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920..121Y,[]
Multi-wavelength Observations of AT2019wey: a New Candidate Black Hole Low-mass X-ray Binary,"AT2019wey (SRGA J043520.9+552226, SRGE J043523.3+552234) is a transient first reported by the ATLAS optical survey in 2019 December. It rose to prominence upon detection, three months later, by the Spektrum-Roentgen-Gamma (SRG) mission in its first all-sky survey. X-ray observations reported in Yao et al. suggest that AT2019wey is a Galactic low-mass X-ray binary (LMXB) with a black hole (BH) or neutron star (NS) accretor. Here we present ultraviolet, optical, near-infrared, and radio observations of this object. We show that the companion is a short-period (P ≲ 16 hr) low-mass (<1 M<SUB>⊙</SUB>) star. We consider AT2019wey to be a candidate BH system since its locations on the L<SUB>radio</SUB>-L<SUB>X</SUB> and L<SUB>opt</SUB>-L<SUB>X</SUB> diagrams are closer to BH binaries than NS binaries. We demonstrate that from 2020 June to August, despite the more than 10 times brightening at radio and X-ray wavelengths, the optical luminosity of AT2019wey only increased by 1.3-1.4 times. We interpret the UV/optical emission before the brightening as thermal emission from a truncated disk in a hot accretion flow and the UV/optical emission after the brightening as reprocessing of the X-ray emission in the outer accretion disk. AT2019wey demonstrates that combining current wide-field optical surveys and SRG provides a way to discover the emerging population of short-period BH LMXB systems with faint X-ray outbursts.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920..120Y,[]
The Final Fates of Close Hot Subdwarf-White Dwarf Binaries: Mergers Involving He/C/O White Dwarfs and the Formation of Unusual Giant Stars with C/O-Dominated Envelopes,"Recently, a class of Roche-lobe-filling binary systems consisting of hot subdwarf stars and white dwarfs (WDs) with sub-hour periods has been discovered. At present, the hot subdwarf is in a shell He-burning phase and is transferring some of its remaining thin H envelope to its WD companion. As the evolution of the hot subdwarf continues, it is expected to detach, leaving behind a low-mass C/O-core WD secondary with a thick He layer. Then, on a timescale of ~10 Myr, gravitational wave radiation will again bring the systems into contact. If the mass transfer is unstable and results in a merger and a catastrophic thermonuclear explosion is not triggered, it creates a remnant with a C/O-dominated envelope, but one still rich enough in He to support an R Corona Borealis-like shell-burning phase. We present evolutionary calculations of this phase and discuss its potential impact on the cooling of the remnant WD.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920..110S,[]
A Family Tree of Optical Transients from Narrow-line Seyfert 1 Galaxies,"The Zwicky Transient Facility (ZTF) has discovered five events (0.01 < z < 0.4) belonging to an emerging class of active galactic nuclei (AGNs) undergoing smooth, large-amplitude, and rapidly rising flares. This sample consists of several transients initially classified as supernovae with narrow spectral lines. However, upon closer inspection, all of the host galaxies display Balmer lines with FWHM(Hβ) ~ 900-1400 km s<SUP>-1</SUP>, characteristic of a narrow-line Seyfert 1 (NLSy1) galaxy. The transient events are long lived, over 400 days on average in the observed frame. We report UV and X-ray follow-up of the flares and observe persistent UV emission, with two of the five transients detected with luminous X-ray emission, ruling out a supernova interpretation. We compare the properties of this sample to previously reported flaring NLSy1 galaxies and find that they fall into three spectroscopic categories: 1) Balmer line profiles and Fe II complexes typical of NLSy1s, 2) strong He II profiles, and 3) He II profiles including Bowen fluorescence features. The latter are members of the growing class of AGN flares attributed to enhanced accretion reported by Trakhtenbrot et al. We consider physical interpretations in the context of related transients from the literature. For example, two of the sources show high-amplitude rebrightening in the optical, ruling out a simple tidal disruption event scenario for those transients. We conclude that three of the sample belong to the Trakhtenbrot et al. class and two are tidal disruption events in NLSy1s. We also hypothesize as to why NLSy1s are preferentially the sites of such rapid enhanced flaring activity.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920...56F,[]
Search for Neutrinos from the Tidal Disruption Events AT2019dsg and AT2019fdr with the ANTARES Telescope,"On 2019 October 1, the IceCube Collaboration detected a muon track neutrino with a high probability of being of astrophysical origin, IC191001A. After a few hours, the tidal disruption event (TDE) AT2019dsg, observed by the Zwicky Transient Facility (ZTF), was indicated as the most likely counterpart of the IceCube track. More recently, the follow-up campaign of the IceCube alerts by ZTF suggested a second TDE, AT2019fdr, as a promising counterpart of another IceCube muon track candidate, IC200530A, detected on 2020 May 30. Here, these intriguing associations are followed-up by searching for neutrinos in the ANTARES detector from the directions of AT2019dsg and AT2019fdr using a time-integrated approach. As no significant evidence for space clustering is found in the ANTARES data, upper limits on the one-flavor neutrino flux and fluence are set.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920...50A,[]
Reverberation Mapping of Two Luminous Quasars: The Broad-line Region Structure and Black Hole Mass,"We report the results of a multiyear spectroscopic and photometric monitoring campaign of two luminous quasars, PG 0923+201 and PG 1001+291, both located at the high-luminosity end of the broad-line region (BLR) size-luminosity relation with optical luminosities above 10<SUP>45</SUP> erg s<SUP>-1</SUP>. PG 0923+201 is monitored for the first time, while PG 1001+291 was previously monitored but our campaign has a much longer temporal baseline. We detect time lags of variations of the broad Hβ, Hγ, and Fe II lines with respect to those of the 5100 Å continuum. The velocity-resolved delay map of Hβ in PG 0923+201 indicates a complicated structure with a mix of Keplerian disk-like motion and outflow, and the map of Hβ in PG 1001+291 shows a signature of Keplerian disk-like motion. Assuming a virial factor of f<SUB>BLR</SUB> = 1 and FWHM line widths, we measure the black hole mass to be ${118}_{-16}^{+11}\times {10}^{7}{M}_{\odot }$ for PG 0923+201 and ${3.33}_{-0.54}^{+0.62}\times {10}^{7}{M}_{\odot }$ for PG 1001+291. Their respective accretion rates are estimated to be ${0.21}_{-0.07}^{+0.06}\times {L}_{\mathrm{Edd}}\,{c}^{-2}$ and ${679}_{-227}^{+259}\times {L}_{\mathrm{Edd}}\,{c}^{-2}$ , indicating that PG 0923+201 is a sub-Eddington accretor and PG 1001+291 is a super-Eddington accretor. While the Hβ time lag of PG 0923+201 agrees with the size-luminosity relation, the time lag of PG 1001+291 shows a significant deviation, confirming that in high-luminosity active galactic nuclei (AGNs), the BLR size depends on both luminosity and Eddington ratio. Black hole mass estimates from single-AGN spectra will be overestimated at high luminosities and redshifts if this effect is not taken into account.",https://ui.adsabs.harvard.edu/abs/2021ApJ...920....9L,[]
ZTFJ0038+2030: A Long-period Eclipsing White Dwarf and a Substellar Companion,"In a search for eclipsing white dwarfs using the Zwicky Transient Facility lightcurves, we identified a deep eclipsing white dwarf with an orbital period of 10.4 hr and an undetected substellar companion. We obtained high-speed photometry and radial velocity measurements to characterize the system. The white dwarf has a mass of 0.50 ± 0.02 M<SUB>⊙</SUB> and a temperature of 10,900 ± 200 K. The companion has a mass of 0.059 ± 0.004 M<SUB>⊙</SUB> and is a brown dwarf. It has a radius of 0.0783 ± 0.0013 R<SUB>⊙</SUB>, and is one of the physically smallest transiting brown dwarfs known and likely old, ≳8 Gyr. The ZTF discovery efficiency of substellar objects transiting white dwarfs is limited by the number of epochs and as ZTF continues to collect data we expect to find more of these systems.",https://ui.adsabs.harvard.edu/abs/2021ApJ...919L..26V,[]
A Bright Ultraviolet Excess in the Transitional 02es-like Type Ia Supernova 2019yvq,"We present photometric and spectroscopic observations of the nearby Type Ia SN 2019yvq, from its discovery ~1 day after explosion to ~100 days after its peak brightness. This SN exhibits several unusual features, most notably an extremely bright UV excess seen within ~5 days of its explosion. As seen in Swift UV data, this early excess outshines its ""peak"" brightness, making this object more extreme than other supernovae (SNe) with early UV/blue excesses (e.g., iPTF14atg and SN 2017cbv). In addition, it was underluminous M<SUB>B</SUB> = -18.4, relatively quickly declining (Δm<SUB>15</SUB>(B) = 1.37), and shows red colors past its early blue bump. Unusual (although not unprecedented) spectral features include extremely broad-lined and high-velocity Si absorption. Despite obvious differences in peak spectra, we classify SN 2019yvq as a transitional member of the 02es-like subclass due to its similarities in several respects (e.g., color, peak luminosity, peak Ti, and nebular [Ca II]). We model this data set with a variety of published models, including SN ejecta-companion shock interaction and sub-Chandrasekhar-mass white dwarf (WD) double-detonation models. Radio constraints from the VLA place an upper limit of (4.5-20) × 10<SUP>-8</SUP> M<SUB>⊙</SUB> yr<SUP>-1</SUP> on the mass-loss rate from a symbiotic progenitor, which does not exclude a red giant or main-sequence companion. Ultimately, we find that no one model can accurately replicate all aspects of the data set, and further we find that the ubiquity of early excesses in 02es-like SNe Ia requires a progenitor system that is capable of producing isotropic UV flux, ruling out some models for this class of objects.",https://ui.adsabs.harvard.edu/abs/2021ApJ...919..142B,[]
Radio Observations of an Ordinary Outflow from the Tidal Disruption Event AT2019dsg,"We present detailed radio observations of the tidal disruption event (TDE) AT2019dsg, obtained with the Karl G. Jansky Very Large Array (VLA) and the Atacama Large Millimeter/submillimeter Array (ALMA), and spanning 55-560 days post disruption. We find that the peak brightness of the radio emission increases until ~200 days and subsequently begins to decrease steadily. Using a standard equipartition analysis, including the effects of synchrotron cooling as determined by the joint VLA-ALMA spectral energy distributions, we find that the outflow powering the radio emission is in roughly free expansion with a velocity of ≈0.07 c, while its kinetic energy increases by a factor of about 5 from 55 to 200 days and plateaus at ≈4.4 × 10<SUP>48</SUP> erg thereafter. The ambient density traced by the outflow declines as radius ≈R<SUP>-1.7</SUP> on a scale of ≈(1-4) × 10<SUP>16</SUP> cm (≈6300-25,000 R<SUB>s</SUB>), followed by a steeper decline to ≈7 × 10<SUP>16</SUP> cm (≈44,000 R<SUB>s</SUB>). Allowing for a collimated geometry, we find that to reach even mildly relativistic velocities (Γ = 2) the outflow requires an opening angle of θ<SUB>j</SUB> ≈ 2°, which is narrow even by the standards of gamma-ray burst jets; a truly relativistic outflow requires an unphysically narrow jet. The outflow velocity and kinetic energy in AT2019dsg are typical of previous non-relativistic TDEs, and comparable to those from type Ib/c supernovae, raising doubts about the claimed association with a high-energy neutrino event.",https://ui.adsabs.harvard.edu/abs/2021ApJ...919..127C,[]
Phase Separation in Ultramassive White Dwarfs,"Ultramassive white dwarfs are extreme endpoints of stellar evolution. Recent findings, such as a missing multi-Gyr cooling delay for a number of ultramassive white dwarfs and a white dwarf with a quasi-Chandrasekhar mass, motivate a better understanding of their evolution. A key process still subject to important uncertainties is the crystallization of their dense cores, which are generally assumed to be constituted of <SUP>16</SUP>O, <SUP>20</SUP>Ne, and a mixture of several trace elements (most notably <SUP>23</SUP>Na and <SUP>24</SUP>Mg). In this work, we use our recently developed Clapeyron integration technique to compute accurate phase diagrams of three-component mixtures relevant to the modeling of O/Ne ultramassive white dwarfs. We show that, unlike the phase separation of <SUP>22</SUP>Ne impurities in C/O cores, the phase separation of <SUP>23</SUP>Na impurities in O/Ne white dwarfs cannot lead to the enrichment of their cores in <SUP>23</SUP>Na via a distillation process. This severely limits the prospect of transporting large quantities of <SUP>23</SUP>Na toward the center of the star, as needed in the white dwarf core-collapse mechanism recently proposed by Caiazzo et al. We also show that despite representing ≈10% of the ionic mixture, <SUP>23</SUP>Na and <SUP>24</SUP>Mg impurities only have a negligible impact on the O/Ne phase diagram, and the two-component O/Ne phase diagram can be safely used in white dwarf evolution codes. We provide analytic fits to our high-accuracy O/Ne phase diagram for implementation in white dwarf models.",https://ui.adsabs.harvard.edu/abs/2021ApJ...919...87B,[]
On the Use of Field RR Lyrae as Galactic Probes. V. Optical and Radial Velocity Curve Templates,"We collected the largest spectroscopic catalog of RR Lyrae (RRLs) including ≈20,000 high-, medium-, and low-resolution spectra for ≈10,000 RRLs. We provide the analytical forms of radial velocity curve (RVC) templates. These were built using 36 RRLs (31 fundamental-split into three period bins-and five first-overtone pulsators) with well-sampled RVCs based on three groups of metallic lines (Fe, Mg, Na) and four Balmer lines (H<SUB>α</SUB>, H<SUB>β</SUB>, H<SUB>γ</SUB>, H<SUB>δ</SUB>). We tackled the long-standing problem of the reference epoch to anchor light-curve and RVC templates. For the V-band, we found that the residuals of the templates anchored to the phase of the mean magnitude along the rising branch are ~35% to ~45% smaller than those anchored to the phase of maximum light. For the RVC, we used two independent reference epochs for metallic and Balmer lines and we verified that the residuals of the RVC templates anchored to the phase of mean RV are from 30% (metallic lines) up to 45% (Balmer lines) smaller than those anchored to the phase of minimum RV. We validated our RVC templates by using both the single-point and the three phase point approaches. We found that barycentric velocities based on our RVC templates are two to three times more accurate than those available in the literature. We applied the current RVC templates to Balmer lines RVs of RRLs in the globular NGC 3201 collected with MUSE at VLT. We found the cluster barycentric RV of V<SUB>γ</SUB> = 496.89 ± 8.37(error) ± 3.43 (standard deviation) km s<SUP>-1</SUP>, which agrees well with literature estimates.",https://ui.adsabs.harvard.edu/abs/2021ApJ...919...85B,[]
TOI-1749: an M dwarf with a Trio of Planets including a Near-resonant Pair,"We report the discovery of one super-Earth- (TOI-1749b) and two sub-Neptune-sized planets (TOI-1749c and TOI-1749d) transiting an early M dwarf at a distance of 100 pc, which were first identified as planetary candidates using data from the TESS photometric survey. We have followed up this system from the ground by means of multiband transit photometry, adaptive optics imaging, and low-resolution spectroscopy, from which we have validated the planetary nature of the candidates. We find that TOI-1749b, c, and d have orbital periods of 2.39, 4.49, and 9.05 days, and radii of 1.4, 2.1, and 2.5 R<SUB>⊕</SUB>, respectively. We also place 95% confidence upper limits on the masses of 57, 14, and 15 M<SUB>⊕</SUB> for TOI-1749b, c, and d, respectively, from transit timing variations. The periods, sizes, and tentative masses of these planets are in line with a scenario in which all three planets initially had a hydrogen envelope on top of a rocky core, and only the envelope of the innermost planet has been stripped away by photoevaporation and/or core-powered mass-loss mechanisms. These planets are similar to other planetary trios found around M dwarfs, such as TOI-175b,c,d and TOI-270b,c,d, in the sense that the outer pair has a period ratio within 1% of 2. Such a characteristic orbital configuration, in which an additional planet is located interior to a near 2:1 period-ratio pair, is relatively rare around FGK dwarfs.",https://ui.adsabs.harvard.edu/abs/2021AJ....162..167F,[]
THOR: An Algorithm for Cadence-independent Asteroid Discovery,"We present ""Tracklet-less Heliocentric Orbit Recovery"" (THOR), an algorithm for linking of observations of Solar System objects across multiple epochs that does not require intranight tracklets or a predefined cadence of observations within a search window. By sparsely covering regions of interest in the phase space with ""test orbits,"" transforming nearby observations over a few nights into the corotating frame of the test orbit at each epoch, and then performing a generalized Hough transform on the transformed detections followed by orbit determination filtering, candidate clusters of observations belonging to the same objects can be recovered at moderate computational cost and with little to no constraint on cadence. We validate the effectiveness of this approach by running on simulations as well as on real data from the Zwicky Transient Facility (ZTF). Applied to a short, two-week slice of ZTF observations, we demonstrate THOR can recover 97.4% of all previously known and discoverable objects in the targeted (a > 1.7 au) population with five or more observations and with purity between 97.7% and 100%. This includes 10 likely new discoveries, and a recovery of an e ~ 1 comet C/2018 U1 (the comet would have been a ZTF discovery had THOR been running in 2018 when the data were taken). The THOR package and demo Jupyter notebooks are open source and available at https://github.com/moeyensj/thor.",https://ui.adsabs.harvard.edu/abs/2021AJ....162..143M,[]
TOI-532b: The Habitable-zone Planet Finder confirms a Large Super Neptune in the Neptune Desert orbiting a metal-rich M-dwarf host,"We confirm the planetary nature of TOI-532b, using a combination of precise near-infrared radial velocities with the Habitable-zone Planet Finder, Transiting Exoplanet Survey Satellite (TESS) light curves, ground-based photometric follow up, and high-contrast imaging. TOI-532 is a faint (J ~ 11.5) metal-rich M dwarf with T<SUB>eff</SUB> = 3957 ± 69 K and [Fe/H] = 0.38 ± 0.04; it hosts a transiting gaseous planet with a period of ~2.3 days. Joint fitting of the radial velocities with the TESS and ground-based transits reveal a planet with radius of 5.82 ± 0.19 R<SUB>⊕</SUB>, and a mass of ${61.5}_{-9.3}^{+9.7}$ M<SUB>⊕</SUB>. TOI-532b is the largest and most massive super Neptune detected around an M dwarf with both mass and radius measurements, and it bridges the gap between the Neptune-sized planets and the heavier Jovian planets known to orbit M dwarfs. It also follows the previously noted trend between gas giants and host-star metallicity for M-dwarf planets. In addition, it is situated at the edge of the Neptune desert in the Radius-Insolation plane, helping place constraints on the mechanisms responsible for sculpting this region of planetary parameter space.",https://ui.adsabs.harvard.edu/abs/2021AJ....162..135K,[]
Identifying Periodic Variable Stars and Eclipsing Binary Systems with Long-term Las Cumbres Observatory Photometric Monitoring of ZTF J0139+5245,"We present the results of our search for variable stars using the long-term Las Cumbres Observatory (LCO) monitoring of white dwarf ZTF J0139+5245 with the two 1.0 m telescope nodes located at McDonald Observatory using the Sinistro imaging instrument. In this search, we find 38 variable sources, of which 27 are newly discovered or newly classified (71%) based on comparisons with previously published catalogs, thereby increasing the number of detections in the field of view under consideration by a factor of ≈2.5. We find that the improved photometric precision per exposure due to longer exposure time for LCO images combined with the greater time sampling of LCO photometry enables us to increase the total number of detections in this field of view. Each LCO image covers a field of view of 26' × 26' and observes a region close to the Galactic plane (b = -9°4) abundant in stars with an average stellar density of ≈8 arcmin<SUP>-2</SUP>. We perform aperture photometry and Fourier analysis on over 2000 stars across 1560 LCO images spanning 537 days to find 28 candidate BY Draconis variables, three candidate eclipsing binaries of type EA, and seven candidate eclipsing binaries of type EW. In assigning preliminary classifications to our detections, we demonstrate the applicability of the Gaia color-magnitude diagram as a powerful classification tool for variable-star studies.",https://ui.adsabs.harvard.edu/abs/2021AJ....162..133S,[]
